sessionId,label,timestamp,accX,accY,accZ,rotX,rotY,rotZ
session_20260414_151021_025,uppercut,22726.8335,0.556139,0.134248,-0.176405,1.354506,0.121933,-0.501747
session_20260414_151021_025,uppercut,22726.8534,0.486389,0.042171,-0.046473,1.319006,0.187322,-0.141647
session_20260414_151021_025,uppercut,22726.8733,0.448821,-0.112643,0.102891,0.866327,0.261074,0.069824
session_20260414_151021_025,uppercut,22726.8932,0.370852,-0.176838,0.150666,0.427504,0.358622,0.255735
session_20260414_151021_025,uppercut,22726.9131,0.285620,-0.132721,0.140861,0.210700,0.444847,0.409116
session_20260414_151021_025,uppercut,22726.9330,0.230328,-0.068662,0.086975,0.463997,0.484460,0.477130
session_20260414_151021_025,uppercut,22726.9529,0.218395,-0.051533,0.149824,0.727279,0.395332,0.416246
session_20260414_151021_025,uppercut,22726.9728,0.199450,-0.091886,0.213709,0.591160,0.213467,0.344355
session_20260414_151021_025,uppercut,22726.9926,0.143766,-0.120159,0.242032,0.132180,0.050095,0.313970
session_20260414_151021_025,uppercut,22727.0125,0.098895,-0.109550,0.228453,-0.263420,-0.130362,0.328125
session_20260414_151021_025,uppercut,22727.0324,0.081306,-0.056374,0.153003,-0.314345,-0.269704,0.343648
session_20260414_151021_025,uppercut,22727.0523,0.085956,-0.048389,0.115996,-0.232676,-0.371370,0.346049
session_20260414_151021_025,uppercut,22727.0722,0.092461,-0.065925,0.095704,-0.154715,-0.412891,0.353886
session_20260414_151021_025,uppercut,22727.0921,0.083185,-0.064659,0.059774,-0.148500,-0.368517,0.365287
session_20260414_151021_025,uppercut,22727.1120,0.085166,-0.036247,0.046231,-0.192499,-0.301403,0.398491
session_20260414_151021_025,uppercut,22727.1319,0.078125,0.035735,0.068599,-0.158487,-0.221579,0.455545
session_20260414_151021_025,uppercut,22727.1518,0.059874,0.068308,0.075146,-0.169583,-0.162568,0.470955
session_20260414_151021_025,uppercut,22727.1717,0.047379,0.033591,0.086471,-0.318797,-0.119783,0.466962
session_20260414_151021_025,uppercut,22727.1916,0.041848,0.011404,0.105193,-0.425324,-0.110440,0.437976
session_20260414_151021_025,uppercut,22727.2115,0.033374,0.005640,0.070403,-0.351468,-0.151242,0.420901
session_20260414_151021_025,uppercut,22727.2314,0.010175,0.047466,0.046661,-0.217283,-0.225871,0.397710
session_20260414_151021_025,uppercut,22727.2513,0.009074,0.032886,0.045188,-0.188810,-0.318564,0.372072
session_20260414_151021_025,uppercut,22727.2711,0.011686,0.032167,0.041495,-0.239879,-0.360780,0.374420
session_20260414_151021_025,uppercut,22727.2910,-0.021525,0.046706,0.003261,-0.295512,-0.340777,0.380383
session_20260414_151021_025,uppercut,22727.3109,-0.040812,0.078003,-0.032062,-0.227054,-0.295287,0.393775
session_20260414_151021_025,uppercut,22727.3308,-0.042011,0.070575,-0.042769,-0.074611,-0.240435,0.374056
session_20260414_151021_025,uppercut,22727.3507,-0.045444,0.033340,-0.043127,0.012038,-0.191120,0.333899
session_20260414_151021_025,uppercut,22727.3706,-0.058482,0.007609,-0.011360,0.020579,-0.156608,0.267990
session_20260414_151021_025,uppercut,22727.3905,-0.070187,-0.020299,0.016327,-0.066307,-0.125509,0.210946
session_20260414_151021_025,uppercut,22727.4104,-0.084460,-0.011934,0.027129,-0.114311,-0.098240,0.164806
session_20260414_151021_025,uppercut,22727.4303,-0.089663,0.008900,0.030428,-0.052947,-0.091620,0.112906
session_20260414_151021_025,uppercut,22727.4502,-0.086735,-0.002573,0.047454,-0.085218,-0.101591,0.065738
session_20260414_151021_025,uppercut,22727.4701,-0.075813,-0.015212,0.078488,-0.124094,-0.125156,-0.000874
session_20260414_151021_025,uppercut,22727.4900,-0.052355,-0.012965,0.077240,-0.158580,-0.153171,-0.037658
session_20260414_151021_025,uppercut,22727.5099,-0.024395,0.018016,0.072251,-0.137110,-0.180183,-0.083372
session_20260414_151021_025,uppercut,22727.5298,-0.010841,0.040462,0.064803,-0.171891,-0.179150,-0.077877
session_20260414_151021_025,uppercut,22727.5496,-0.002438,0.065517,0.048095,-0.220538,-0.176969,-0.071590
session_20260414_151028_026,uppercut,22732.2842,-0.054576,0.052425,0.062516,-0.049418,-0.024658,0.015216
session_20260414_151028_026,uppercut,22732.3040,-0.040855,0.035737,0.056955,-0.102575,-0.019744,0.012278
session_20260414_151028_026,uppercut,22732.3239,-0.011173,0.041666,0.041933,-0.109206,-0.034387,0.007656
session_20260414_151028_026,uppercut,22732.3438,-0.020618,0.037705,0.023785,-0.103574,0.270215,-0.530275
session_20260414_151028_026,uppercut,22732.3637,0.060799,0.050130,0.037138,-0.046091,-0.038891,-0.182050
session_20260414_151028_026,uppercut,22732.3836,0.002257,0.036457,0.005556,-0.042305,-0.065285,0.024382
session_20260414_151028_026,uppercut,22732.4035,0.015633,0.043292,-0.002656,-0.020379,-0.049449,0.028881
session_20260414_151028_026,uppercut,22732.4234,0.027911,0.041834,-0.001767,0.000782,-0.038712,0.035965
session_20260414_151028_026,uppercut,22732.4433,0.025782,0.035029,0.008727,-0.001025,-0.030112,0.053545
session_20260414_151028_026,uppercut,22732.4632,0.016597,0.030344,0.016233,0.010649,-0.029532,0.073150
session_20260414_151028_026,uppercut,22732.4831,0.015915,0.026442,0.021457,0.008969,-0.035195,0.085131
session_20260414_151028_026,uppercut,22732.5030,0.016959,0.023200,0.028477,0.026704,-0.040280,0.091965
session_20260414_151028_026,uppercut,22732.5229,0.014592,0.017902,0.035217,0.037579,-0.049476,0.089218
session_20260414_151028_026,uppercut,22732.5428,0.004952,0.004875,0.044329,0.040360,-0.065310,0.086637
session_20260414_151028_026,uppercut,22732.5627,0.002272,0.003666,0.046588,0.040128,-0.078813,0.078371
session_20260414_151028_026,uppercut,22732.5825,0.013632,-0.014026,0.062647,-0.016102,-0.100365,0.065654
session_20260414_151028_026,uppercut,22732.6024,0.025492,-0.021622,0.062904,-0.022912,-0.123471,0.049775
session_20260414_151028_026,uppercut,22732.6223,0.011302,-0.027843,0.064319,-0.031574,-0.148794,0.036798
session_20260414_151028_026,uppercut,22732.6422,0.017887,-0.030273,0.077605,-0.056510,-0.178167,0.054783
session_20260414_151028_026,uppercut,22732.6621,0.020331,-0.053904,0.078604,-0.082839,-0.197832,0.047696
session_20260414_151028_026,uppercut,22732.6820,0.029713,-0.080118,0.092168,-0.167339,-0.215453,0.041342
session_20260414_151028_026,uppercut,22732.7019,0.055330,-0.104008,0.095224,-0.229488,-0.239776,0.047212
session_20260414_151028_026,uppercut,22732.7218,0.066101,-0.105367,0.075146,-0.217257,-0.286411,0.069581
session_20260414_151028_026,uppercut,22732.7417,0.060482,-0.097422,0.050141,-0.242278,-0.331934,0.123056
session_20260414_151028_026,uppercut,22732.7616,0.035851,-0.079780,0.031194,-0.257406,-0.357218,0.159704
session_20260414_151028_026,uppercut,22732.7815,0.009174,-0.079811,0.011673,-0.258481,-0.338120,0.181544
session_20260414_151028_026,uppercut,22732.8014,-0.018477,-0.085990,0.004913,-0.301305,-0.283098,0.213343
session_20260414_151028_026,uppercut,22732.8213,-0.016509,-0.045847,0.022533,-0.353217,-0.203994,0.241309
session_20260414_151028_026,uppercut,22732.8412,-0.015391,0.003269,0.047976,-0.422716,-0.112585,0.245853
session_20260414_151028_026,uppercut,22732.8610,-0.027034,0.059709,0.053567,-0.495064,-0.017295,0.259519
session_20260414_151028_026,uppercut,22732.8809,-0.062183,0.109917,0.048446,-0.555961,0.062293,0.282759
session_20260414_151028_026,uppercut,22732.9008,-0.059754,0.174054,0.050205,-0.478900,0.092619,0.280173
session_20260414_151028_026,uppercut,22732.9207,-0.048909,0.191013,0.045393,-0.407756,0.122618,0.230202
session_20260414_151028_026,uppercut,22732.9406,-0.042478,0.193945,0.037996,-0.397206,0.149535,0.178539
session_20260414_151028_026,uppercut,22732.9605,-0.033367,0.174391,0.021776,-0.414786,0.152590,0.119138
session_20260414_151028_026,uppercut,22732.9804,-0.018693,0.177198,0.012345,-0.529802,0.117227,0.101917
session_20260414_151028_026,uppercut,22733.0003,-0.013485,0.156371,-0.007002,-0.615606,0.072636,0.119058
session_20260414_151028_026,uppercut,22733.0202,-0.011723,0.146351,-0.042690,-0.474549,0.029600,0.139549
session_20260414_151028_026,uppercut,22733.0401,-0.011792,0.126387,-0.077750,-0.208196,0.003971,0.140433
session_20260414_151028_026,uppercut,22733.0600,-0.001051,0.070312,-0.069373,-0.074322,-0.034543,0.156071
session_20260414_151028_026,uppercut,22733.0799,0.008941,0.036522,-0.051723,-0.037468,-0.075416,0.154231
session_20260414_151028_026,uppercut,22733.0998,0.000964,0.042174,-0.045436,0.056055,-0.110342,0.101864
session_20260414_151028_026,uppercut,22733.1197,-0.029139,0.051148,-0.040305,0.126272,-0.119548,0.065694
session_20260414_151028_026,uppercut,22733.1395,-0.069956,0.030459,-0.033053,0.159632,-0.111559,0.043463
session_20260414_151028_026,uppercut,22733.1594,-0.104839,0.035632,-0.031065,0.213706,-0.071154,-0.001891
session_20260414_151028_026,uppercut,22733.1793,-0.161451,0.057996,-0.073620,0.318115,-0.004092,-0.121985
session_20260414_151028_026,uppercut,22733.1992,-0.286033,0.095710,-0.091951,0.375897,0.123578,-0.288940
session_20260414_151028_026,uppercut,22733.2191,-0.444023,0.110319,-0.105880,0.346853,0.261454,-0.521127
session_20260414_151028_026,uppercut,22733.2390,-0.628121,0.042527,-0.148698,0.304215,0.432356,-0.916437
session_20260414_151028_026,uppercut,22733.2589,-0.885562,-0.031888,-0.202251,0.159922,0.646533,-1.445100
session_20260414_151028_026,uppercut,22733.2788,-1.189990,-0.055656,-0.218687,0.144212,0.980549,-2.021007
session_20260414_151028_026,uppercut,22733.2987,-1.419122,-0.017016,-0.257498,0.200903,1.441035,-2.632102
session_20260414_151028_026,uppercut,22733.3186,-1.473055,0.128989,-0.199198,0.195016,1.690156,-3.280880
session_20260414_151028_026,uppercut,22733.3385,-1.462030,0.175058,0.043845,-0.381658,1.772084,-3.896311
session_20260414_151028_026,uppercut,22733.3584,-1.522285,0.009372,0.282538,-1.126987,1.911723,-4.479829
session_20260414_151028_026,uppercut,22733.3783,-1.617231,-0.031515,0.470510,-1.365269,2.210352,-4.840527
session_20260414_151028_026,uppercut,22733.3982,-1.656535,0.088497,0.595946,-0.418093,2.679776,-5.159893
session_20260414_151028_026,uppercut,22733.4180,-1.504463,0.182461,0.864431,0.278650,3.216175,-5.483222
session_20260414_151028_026,uppercut,22733.4379,-1.150675,0.225298,1.127206,0.453309,3.601453,-5.961925
session_20260414_151028_026,uppercut,22733.4578,-0.763717,0.484654,1.197243,0.541597,3.577974,-6.349345
session_20260414_151028_026,uppercut,22733.4777,-0.358150,0.775727,1.218487,0.009891,3.345925,-6.338822
session_20260414_151028_026,uppercut,22733.4976,-0.033955,0.852911,1.204951,-1.907705,3.485936,-6.074458
session_20260414_151028_026,uppercut,22733.5175,0.478712,0.879655,1.231268,-3.820604,3.554922,-5.647115
session_20260414_151028_026,uppercut,22733.5374,1.127757,0.978330,1.285811,-3.889154,2.945415,-5.334207
session_20260414_151028_026,uppercut,22733.5573,1.178558,1.479939,1.037217,-2.185769,2.582963,-4.653722
session_20260414_151028_026,uppercut,22733.5772,1.138175,1.622186,0.689838,-0.313766,2.101362,-4.037784
session_20260414_151028_026,uppercut,22733.5971,1.552742,1.275448,0.981236,-0.798189,0.987965,-3.759037
session_20260414_151028_026,uppercut,22733.6170,1.877576,0.825848,1.046611,-1.877996,-0.282806,-4.018451
session_20260414_151028_026,uppercut,22733.6369,2.136918,1.083666,0.942232,-1.727763,-1.984381,-4.074995
session_20260414_151028_026,uppercut,22733.6568,2.521706,2.081310,0.890799,0.411207,-3.848413,-3.329336
session_20260414_151028_026,uppercut,22733.6767,3.458282,3.030123,1.122107,2.870158,-6.446559,-1.745603
session_20260414_151028_026,uppercut,22733.6965,4.280039,4.301417,1.834212,6.187996,-8.330733,1.375992
session_20260414_151028_026,uppercut,22733.7164,3.585257,6.756791,2.937624,7.036893,-8.131471,6.735026
session_20260414_151028_026,uppercut,22733.7363,1.986844,8.634833,4.300090,4.536014,-7.110238,13.091858
session_20260414_151028_026,uppercut,22733.7562,0.006704,9.599333,5.612014,2.725352,-6.777544,18.286480
session_20260414_151028_026,uppercut,22733.7761,-2.493165,9.925457,6.122269,1.020408,-8.617443,20.705044
session_20260414_151028_026,uppercut,22733.7960,-7.180829,9.568110,6.209498,1.133075,-5.779217,15.096200
session_20260414_151028_026,uppercut,22733.8159,-11.133814,2.971559,4.915132,-3.616714,-3.548054,12.195497
session_20260414_151028_026,uppercut,22733.8358,-8.099924,-0.779604,3.022022,-3.871138,-3.047292,5.810216
session_20260414_151028_026,uppercut,22733.8557,-7.196826,-2.102754,0.773387,-1.847641,-2.099212,0.533735
session_20260414_151028_026,uppercut,22733.8756,-5.266460,-1.495929,-0.481458,-1.147898,-1.314048,-1.258119
session_20260414_151028_026,uppercut,22733.8955,-3.971491,0.177756,-0.485897,-1.993134,0.058785,-1.536016
session_20260414_151028_026,uppercut,22733.9154,-2.972515,1.516942,-0.926239,-1.581012,1.194377,-1.866574
session_20260414_151028_026,uppercut,22733.9353,-1.553498,1.640410,-0.961783,0.117669,1.766729,-0.942794
session_20260414_151028_026,uppercut,22733.9552,-0.415142,0.974103,-0.553008,0.642812,1.717159,-0.122595
session_20260414_151028_026,uppercut,22733.9750,0.274049,0.289292,0.027788,0.156080,0.778885,-0.558253
session_20260414_151028_026,uppercut,22733.9949,-0.022276,0.320313,0.100796,0.429396,0.409709,-0.557973
session_20260414_151028_026,uppercut,22734.0148,-0.326576,0.714527,0.222146,1.082930,0.041700,-0.136023
session_20260414_151028_026,uppercut,22734.0347,-0.036556,0.496764,0.279906,1.268314,-0.576151,0.019278
session_20260414_151028_026,uppercut,22734.0546,-0.112928,0.397929,0.247892,1.365096,-0.770277,-0.000418
session_20260414_151028_026,uppercut,22734.0745,-0.398080,0.380332,0.127020,1.363145,-0.738677,-0.059507
session_20260414_151028_026,uppercut,22734.0944,-0.553093,0.371314,-0.002913,1.607911,-0.571325,-0.112759
session_20260414_151028_026,uppercut,22734.1143,-0.603988,0.482452,-0.033633,2.060243,-0.351158,-0.065111
session_20260414_151028_026,uppercut,22734.1342,-0.630872,0.467485,0.078180,2.382596,-0.283164,-0.287433
session_20260414_151028_026,uppercut,22734.1541,-0.700607,0.247537,0.321664,1.927811,-0.301108,-0.940209
session_20260414_151028_026,uppercut,22734.1740,-0.757243,0.307360,0.282299,2.156800,-0.179671,-1.352234
session_20260414_151028_026,uppercut,22734.1939,-0.694988,0.512794,0.231408,2.955622,-0.200533,-1.564698
session_20260414_151028_026,uppercut,22734.2138,-0.509881,0.429128,0.155703,3.569769,-0.258056,-1.928882
session_20260414_151028_026,uppercut,22734.2337,-0.256363,0.189236,0.076598,3.556091,-0.399955,-2.258498
session_20260414_151028_026,uppercut,22734.2535,-0.037283,0.092197,0.079646,2.961613,-0.582619,-2.495382
session_20260414_151028_026,uppercut,22734.2734,0.147631,0.131847,0.046496,2.350608,-0.702708,-2.749335
session_20260414_151028_026,uppercut,22734.2933,0.401977,0.102514,-0.102595,2.149214,-0.661943,-2.943381
session_20260414_151028_026,uppercut,22734.3132,0.539698,0.198333,-0.190538,2.224126,-0.377236,-2.909342
session_20260414_151028_026,uppercut,22734.3331,0.668152,0.251649,0.111634,1.561036,-0.320305,-2.715727
session_20260414_151028_026,uppercut,22734.3530,0.663313,0.157466,0.206578,0.550952,0.095894,-2.392247
session_20260414_151028_026,uppercut,22734.3729,0.521173,0.147549,-0.026418,0.538220,0.713408,-2.049250
session_20260414_151028_026,uppercut,22734.3928,0.508764,0.145704,0.021465,1.082889,0.988424,-1.671103
session_20260414_151028_026,uppercut,22734.4127,0.468824,-0.035566,0.211966,0.987360,1.087593,-1.398608
session_20260414_151028_026,uppercut,22734.4326,0.407305,-0.308681,0.308589,0.097125,1.090854,-1.119899
session_20260414_151028_026,uppercut,22734.4525,0.362104,-0.249844,0.138366,0.102353,1.124423,-0.711267
session_20260414_151028_026,uppercut,22734.4724,0.355987,-0.071464,0.019465,1.235930,1.026047,-0.399671
session_20260414_151028_026,uppercut,22734.4923,0.331998,-0.038350,0.113001,1.773810,0.895521,-0.083757
session_20260414_151028_026,uppercut,22734.5122,0.267430,-0.234380,0.219512,1.046779,0.812059,0.004708
session_20260414_151028_026,uppercut,22734.5320,0.217978,-0.363116,0.296383,-0.043876,0.735596,-0.011079
session_20260414_151028_026,uppercut,22734.5519,0.207431,-0.212930,0.293957,-0.336980,0.555489,-0.008697
session_20260414_151028_026,uppercut,22734.5718,0.214586,-0.033448,0.131548,0.188927,0.405223,-0.032142
session_20260414_151028_026,uppercut,22734.5917,0.197421,0.053439,0.070857,0.509989,0.292252,0.003704
session_20260414_151028_026,uppercut,22734.6116,0.173932,-0.038650,0.096554,0.315532,0.210557,-0.027328
session_20260414_151028_026,uppercut,22734.6315,0.141877,-0.046325,0.117574,-0.130150,0.137939,0.035838
session_20260414_151028_026,uppercut,22734.6514,0.081824,-0.006040,0.093997,-0.367393,0.093937,0.159487
session_20260414_151028_026,uppercut,22734.6713,0.052263,0.038684,0.025416,-0.197403,0.087200,0.278708
session_20260414_151028_026,uppercut,22734.6912,0.059421,0.051237,-0.000543,0.203513,0.073231,0.351739
session_20260414_151028_026,uppercut,22734.7111,0.046676,0.003866,0.037777,0.301701,0.056123,0.371755
session_20260414_151028_026,uppercut,22734.7310,0.019221,-0.066073,0.105590,0.055690,0.036970,0.338484
session_20260414_151028_026,uppercut,22734.7509,0.013329,-0.091791,0.154365,-0.223815,0.000474,0.278560
session_20260414_151028_026,uppercut,22734.7708,0.016031,-0.030714,0.137255,-0.245969,-0.038954,0.231697
session_20260414_151028_026,uppercut,22734.7907,-0.002270,0.046743,0.069621,-0.047855,-0.034460,0.202748
session_20260414_151028_026,uppercut,22734.8105,-0.014536,0.062891,0.062944,-0.016915,-0.039399,0.179557
session_20260414_151028_026,uppercut,22734.8304,-0.014674,0.034500,0.075364,-0.194124,-0.061714,0.125649
session_20260414_151028_026,uppercut,22734.8503,-0.025840,0.052472,0.064092,-0.368444,-0.082563,0.103574
session_20260414_151028_026,uppercut,22734.8702,-0.027249,0.059188,0.021175,-0.358855,-0.104862,0.097721
session_20260414_151028_026,uppercut,22734.8901,-0.010717,0.073091,-0.018362,-0.236739,-0.141444,0.117699
session_20260414_151028_026,uppercut,22734.9100,0.000218,0.079831,-0.027185,-0.173117,-0.162479,0.123886
session_20260414_151028_026,uppercut,22734.9299,-0.000121,0.017592,-0.025387,-0.207252,-0.152893,0.111031
session_20260414_151028_026,uppercut,22734.9498,-0.004294,0.006367,-0.013711,-0.184587,-0.162884,0.116473
session_20260414_151028_026,uppercut,22734.9697,-0.014936,0.024774,-0.020574,-0.044522,-0.132942,0.129506
session_20260414_151028_026,uppercut,22734.9896,-0.013585,0.045791,-0.015215,-0.022426,-0.112598,0.153504
session_20260414_151028_026,uppercut,22735.0095,-0.010062,0.016242,0.005964,-0.055603,-0.097998,0.122203
session_20260414_151028_026,uppercut,22735.0294,-0.005058,0.014701,0.024289,-0.068877,-0.099881,0.114863
session_20260414_151028_026,uppercut,22735.0493,-0.015555,0.054011,0.025774,-0.019228,-0.088414,0.137540
session_20260414_151028_026,uppercut,22735.0692,-0.019148,0.073904,0.035247,-0.013060,-0.089624,0.151856
session_20260414_151028_026,uppercut,22735.0890,-0.019210,0.040747,0.042127,-0.096478,-0.104708,0.150177
session_20260414_151028_026,uppercut,22735.1089,-0.032902,0.024720,0.048335,-0.143856,-0.121410,0.128961
session_20260414_151028_026,uppercut,22735.1288,-0.038546,0.018148,0.035184,-0.135869,-0.127193,0.124868
session_20260414_151028_026,uppercut,22735.1487,-0.034665,0.030153,0.021351,-0.112381,-0.136922,0.089162
session_20260414_151028_026,uppercut,22735.1686,-0.028941,0.020292,0.010483,-0.112785,-0.139716,0.061758
session_20260414_151028_026,uppercut,22735.1885,-0.026151,0.020434,0.011448,-0.132844,-0.138906,0.050942
session_20260414_151028_026,uppercut,22735.2084,-0.028489,0.028266,0.010054,-0.146169,-0.146858,0.034110
session_20260414_151028_026,uppercut,22735.2283,-0.023937,0.046100,0.005793,-0.095380,-0.143558,0.024172
session_20260414_151028_026,uppercut,22735.2482,-0.028412,0.058871,-0.003914,-0.060954,-0.120156,0.044804
session_20260414_151036_027,uppercut,22740.1120,-0.088088,0.026735,0.099373,0.009758,0.038057,-0.147253
session_20260414_151036_027,uppercut,22740.1319,-0.070318,0.035035,0.076258,-0.031265,0.035141,-0.194908
session_20260414_151036_027,uppercut,22740.1518,-0.050638,0.043897,0.048449,-0.074019,0.027812,-0.222772
session_20260414_151036_027,uppercut,22740.1717,-0.017182,0.054421,0.016443,-0.062963,-0.162710,-0.166761
session_20260414_151036_027,uppercut,22740.1916,0.039995,0.080414,-0.012610,-0.011012,-0.222321,-0.039201
session_20260414_151036_027,uppercut,22740.2115,0.010944,0.049545,-0.047024,-0.044300,-0.011032,-0.180071
session_20260414_151036_027,uppercut,22740.2314,0.055219,0.052937,-0.056067,-0.012873,-0.034089,-0.146539
session_20260414_151036_027,uppercut,22740.2513,0.068464,0.054863,-0.058344,0.081204,-0.061607,-0.096004
session_20260414_151036_027,uppercut,22740.2711,0.070604,0.033609,-0.038752,0.114064,-0.067049,-0.029043
session_20260414_151036_027,uppercut,22740.2910,0.078782,0.013344,-0.012447,0.084317,-0.075746,0.038592
session_20260414_151036_027,uppercut,22740.3109,0.076970,0.000121,0.015638,0.056831,-0.085024,0.072997
session_20260414_151036_027,uppercut,22740.3308,0.065330,-0.011001,0.059434,0.041576,-0.089059,0.104661
session_20260414_151036_027,uppercut,22740.3507,0.068185,-0.029464,0.103601,-0.011228,-0.142360,0.141342
session_20260414_151036_027,uppercut,22740.3706,0.064314,-0.052691,0.136123,-0.113277,-0.194876,0.193312
session_20260414_151036_027,uppercut,22740.3905,0.070793,-0.082474,0.165968,-0.243538,-0.240612,0.264203
session_20260414_151036_027,uppercut,22740.4104,0.105769,-0.124311,0.183992,-0.355677,-0.302701,0.319848
session_20260414_151036_027,uppercut,22740.4303,0.112943,-0.140206,0.197570,-0.400265,-0.333190,0.366457
session_20260414_151036_027,uppercut,22740.4502,0.136458,-0.133170,0.193673,-0.371091,-0.351032,0.414500
session_20260414_151036_027,uppercut,22740.4701,0.169005,-0.141558,0.191771,-0.350981,-0.378266,0.451392
session_20260414_151036_027,uppercut,22740.4900,0.166817,-0.129865,0.185914,-0.399740,-0.387217,0.528569
session_20260414_151036_027,uppercut,22740.5099,0.153927,-0.109544,0.160444,-0.421208,-0.372598,0.616621
session_20260414_151036_027,uppercut,22740.5298,0.146145,-0.078873,0.123244,-0.342292,-0.347611,0.654441
session_20260414_151036_027,uppercut,22740.5496,0.126645,-0.058499,0.079355,-0.271475,-0.297285,0.635673
session_20260414_151036_027,uppercut,22740.5695,0.094621,-0.056566,0.062778,-0.319648,-0.244043,0.594579
session_20260414_151036_027,uppercut,22740.5894,0.079389,-0.058604,0.052934,-0.484178,-0.203084,0.531229
session_20260414_151036_027,uppercut,22740.6093,0.033949,-0.041021,0.062476,-0.695829,-0.164801,0.454175
session_20260414_151036_027,uppercut,22740.6292,-0.066648,-0.026497,0.066788,-0.783474,-0.112957,0.323118
session_20260414_151036_027,uppercut,22740.6491,-0.202738,-0.001948,0.032805,-0.635878,-0.024143,0.087102
session_20260414_151036_027,uppercut,22740.6690,-0.331729,0.012377,0.044529,-0.431551,0.043890,-0.206158
session_20260414_151036_027,uppercut,22740.6889,-0.438105,0.016731,0.065401,-0.551333,0.122682,-0.444252
session_20260414_151036_027,uppercut,22740.7088,-0.534740,-0.020183,0.033864,-0.822800,0.251416,-0.709743
session_20260414_151036_027,uppercut,22740.7287,-0.623163,-0.011921,0.013658,-0.943131,0.392431,-1.003971
session_20260414_151036_027,uppercut,22740.7486,-0.705212,0.024395,-0.004539,-0.841651,0.514248,-1.299387
session_20260414_151036_027,uppercut,22740.7685,-0.771885,0.058676,-0.004093,-0.849309,0.623642,-1.538085
session_20260414_151036_027,uppercut,22740.7884,-0.804603,0.135645,-0.028891,-0.735402,0.715873,-1.741356
session_20260414_151036_027,uppercut,22740.8083,-0.808632,0.242302,-0.072899,-0.291438,0.783836,-1.957061
session_20260414_151036_027,uppercut,22740.8281,-0.798831,0.297323,-0.060305,0.025679,0.834815,-2.109980
session_20260414_151036_027,uppercut,22740.8480,-0.798378,0.253866,-0.073446,0.046210,0.933894,-2.259530
session_20260414_151036_027,uppercut,22740.8679,-0.787337,0.188775,-0.146006,0.079929,1.046674,-2.417445
session_20260414_151036_027,uppercut,22740.8878,-0.751634,0.224818,-0.163422,0.376888,1.100874,-2.518506
session_20260414_151036_027,uppercut,22740.9077,-0.702792,0.238752,-0.101065,0.623553,1.088300,-2.689708
session_20260414_151036_027,uppercut,22740.9276,-0.636683,0.137468,-0.004103,0.505767,1.084360,-2.881754
session_20260414_151036_027,uppercut,22740.9475,-0.564776,0.056888,0.075204,0.156032,1.085008,-3.007191
session_20260414_151036_027,uppercut,22740.9674,-0.494864,0.141088,0.087369,0.159936,1.150946,-3.097611
session_20260414_151036_027,uppercut,22740.9873,-0.415302,0.255937,0.082753,0.556697,1.177814,-3.049177
session_20260414_151036_027,uppercut,22741.0072,-0.318814,0.293208,0.173086,0.608190,1.247696,-2.916828
session_20260414_151036_027,uppercut,22741.0271,-0.165164,0.217273,0.276586,0.235907,1.372403,-2.847168
session_20260414_151036_027,uppercut,22741.0470,0.022130,0.250091,0.271187,-0.120823,1.391459,-2.684244
session_20260414_151036_027,uppercut,22741.0669,0.111217,0.381121,0.208214,-0.019476,1.418163,-2.365094
session_20260414_151036_027,uppercut,22741.0868,0.168428,0.425791,0.176287,0.140774,1.479515,-2.101755
session_20260414_151036_027,uppercut,22741.1066,0.322630,0.371220,0.233084,-0.008092,1.466387,-1.973321
session_20260414_151036_027,uppercut,22741.1265,0.436960,0.345089,0.250500,-0.316834,1.352247,-1.839558
session_20260414_151036_027,uppercut,22741.1464,0.434641,0.432691,0.224235,-0.370628,1.211651,-1.544452
session_20260414_151036_027,uppercut,22741.1663,0.433250,0.482111,0.208055,-0.313818,1.030114,-1.307716
session_20260414_151036_027,uppercut,22741.1862,0.513057,0.420198,0.241912,-0.604686,0.796856,-1.149619
session_20260414_151036_027,uppercut,22741.2061,0.530709,0.340926,0.259709,-1.026778,0.512243,-1.120030
session_20260414_151036_027,uppercut,22741.2260,0.466984,0.338709,0.276655,-1.185857,0.379602,-1.031632
session_20260414_151036_027,uppercut,22741.2459,0.460265,0.395928,0.213186,-0.869226,0.159342,-1.040504
session_20260414_151036_027,uppercut,22741.2658,0.490007,0.398849,0.207230,-0.809871,-0.124521,-1.146958
session_20260414_151036_027,uppercut,22741.2857,0.408576,0.224165,0.245954,-1.336056,-0.231722,-1.386559
session_20260414_151036_027,uppercut,22741.3056,0.383695,0.176548,0.312782,-2.289358,-0.333408,-1.608274
session_20260414_151036_027,uppercut,22741.3255,0.404448,0.138797,0.259823,-2.653419,-0.309281,-1.894475
session_20260414_151036_027,uppercut,22741.3454,0.456093,0.310481,0.150977,-1.994529,-0.314273,-2.226387
session_20260414_151036_027,uppercut,22741.3653,0.478065,0.293924,0.162406,-1.499306,-0.350712,-2.633347
session_20260414_151036_027,uppercut,22741.3851,0.582081,0.167018,0.351403,-2.297225,-0.644167,-2.907317
session_20260414_151036_027,uppercut,22741.4050,0.715335,0.308351,0.484607,-3.206461,-0.983275,-2.878133
session_20260414_151036_027,uppercut,22741.4249,0.730836,0.889192,0.258928,-1.710527,-1.132400,-2.595580
session_20260414_151036_027,uppercut,22741.4448,0.951698,1.170952,0.274382,0.062419,-1.717731,-2.237187
